,Open,High,Low,Close,Adj Close,Volume
2021-01-04 09:30:00-05:00,222.52999877929688,223.0,219.3000030517578,220.50999450683594,220.50999450683594,5966926
2021-01-04 10:30:00-05:00,220.5,220.9499969482422,217.4199981689453,218.0800018310547,218.0800018310547,4347572
2021-01-04 11:30:00-05:00,218.0500030517578,218.0500030517578,214.80999755859375,216.07650756835938,216.07650756835938,5134816
2021-01-04 12:30:00-05:00,216.07000732421875,216.5399932861328,214.9499969482422,216.33999633789062,216.33999633789062,3074425
2021-01-04 13:30:00-05:00,216.32000732421875,217.11000061035156,216.0321044921875,216.77000427246094,216.77000427246094,2531569
2021-01-04 14:30:00-05:00,216.74000549316406,217.4199981689453,216.19129943847656,217.1573028564453,217.1573028564453,2766469
2021-01-04 15:30:00-05:00,217.14999389648438,218.24000549316406,216.77999877929688,217.80999755859375,217.80999755859375,3496494
2021-01-05 09:30:00-05:00,217.25999450683594,218.52000427246094,216.0,216.9499969482422,216.9499969482422,5249871
2021-01-05 10:30:00-05:00,216.9600067138672,217.47999572753906,215.97999572753906,216.6750030517578,216.6750030517578,2661081
2021-01-05 11:30:00-05:00,216.67999267578125,217.74000549316406,216.32000732421875,216.3699951171875,216.3699951171875,2153969
2021-01-05 12:30:00-05:00,216.3800048828125,216.6300048828125,216.08999633789062,216.14999389648438,216.14999389648438,1497568
2021-01-05 13:30:00-05:00,216.13999938964844,217.7061004638672,216.1199951171875,217.54249572753906,217.54249572753906,1809330
2021-01-05 14:30:00-05:00,217.5679931640625,218.07000732421875,217.0500030517578,217.07000732421875,217.07000732421875,2015674
2021-01-05 15:30:00-05:00,217.085205078125,218.38999938964844,216.97999572753906,218.00999450683594,218.00999450683594,2549095
2021-01-06 09:30:00-05:00,213.25,215.1999969482422,212.02999877929688,214.7716064453125,214.7716064453125,10407088
2021-01-06 10:30:00-05:00,214.77000427246094,216.48989868164062,214.74000549316406,215.74000549316406,215.74000549316406,3741513
2021-01-06 11:30:00-05:00,215.75999450683594,216.42999267578125,215.05169677734375,216.07000732421875,216.07000732421875,2468804
2021-01-06 12:30:00-05:00,216.0500030517578,216.29469299316406,215.00999450683594,215.10000610351562,215.10000610351562,2115847
2021-01-06 13:30:00-05:00,215.08999633789062,215.94000244140625,213.94000244140625,213.99009704589844,213.99009704589844,2677957
2021-01-06 14:30:00-05:00,213.99000549316406,215.08999633789062,213.0,213.4199981689453,213.4199981689453,3945386
2021-01-06 15:30:00-05:00,213.42999267578125,213.64999389648438,211.94000244140625,212.22000122070312,212.22000122070312,4792253
2021-01-07 09:30:00-05:00,214.0399932861328,218.10000610351562,213.7100067138672,217.02999877929688,217.02999877929688,7221732
2021-01-07 10:30:00-05:00,217.0220947265625,218.36000061035156,216.7899932861328,218.24000549316406,218.24000549316406,3095976
2021-01-07 11:30:00-05:00,218.27000427246094,218.77999877929688,217.75999450683594,217.99000549316406,217.99000549316406,2295186
2021-01-07 12:30:00-05:00,218.0,218.39999389648438,217.64999389648438,218.2100067138672,218.2100067138672,1446741
2021-01-07 13:30:00-05:00,218.22000122070312,218.63999938964844,217.8699951171875,217.92999267578125,217.92999267578125,1524108
2021-01-07 14:30:00-05:00,217.9499969482422,219.25,217.84649658203125,219.1356964111328,219.1356964111328,2065947
2021-01-07 15:30:00-05:00,219.19000244140625,219.33999633789062,218.14999389648438,218.2899932861328,218.2899932861328,2773416
2021-01-08 09:30:00-05:00,218.67999267578125,220.5,217.92999267578125,218.1649932861328,218.1649932861328,5031421
2021-01-08 10:30:00-05:00,218.1699981689453,219.39999389648438,217.7230987548828,218.02000427246094,218.02000427246094,2522416
2021-01-08 11:30:00-05:00,218.02999877929688,218.94000244140625,217.52000427246094,218.3717041015625,218.3717041015625,2191266
2021-01-08 12:30:00-05:00,218.37789916992188,218.75,217.25,217.75999450683594,217.75999450683594,1720268
2021-01-08 13:30:00-05:00,217.75,218.75,217.02609252929688,218.67999267578125,218.67999267578125,1983341
2021-01-08 14:30:00-05:00,218.6699981689453,219.6699981689453,218.42999267578125,219.5500030517578,219.5500030517578,1995691
2021-01-08 15:30:00-05:00,219.52999877929688,220.1999969482422,219.16000366210938,219.55999755859375,219.55999755859375,2739961
2021-01-11 09:30:00-05:00,218.25,218.8363037109375,216.85000610351562,218.75999450683594,218.75999450683594,5107215
2021-01-11 10:30:00-05:00,218.75999450683594,218.91000366210938,217.44000244140625,218.0800018310547,218.0800018310547,2255438
2021-01-11 11:30:00-05:00,218.0749969482422,218.5623016357422,217.8800048828125,218.23080444335938,218.23080444335938,1435194
2021-01-11 12:30:00-05:00,218.22000122070312,218.5500030517578,217.8000030517578,217.89999389648438,217.89999389648438,1365368
2021-01-11 13:30:00-05:00,217.89999389648438,217.97000122070312,217.27000427246094,217.39999389648438,217.39999389648438,1468077
2021-01-11 14:30:00-05:00,217.3699951171875,218.05999755859375,217.1199951171875,217.21499633789062,217.21499633789062,1732585
2021-01-11 15:30:00-05:00,217.22000122070312,218.08999633789062,217.19000244140625,217.5,217.5,2260258
2021-01-12 09:30:00-05:00,216.5,217.10000610351562,214.36500549316406,215.40499877929688,215.40499877929688,5427152
2021-01-12 10:30:00-05:00,215.41000366210938,215.75790405273438,214.57000732421875,215.00010681152344,215.00010681152344,3242533
2021-01-12 11:30:00-05:00,215.02999877929688,215.28500366210938,213.32020568847656,213.93539428710938,213.93539428710938,3814988
2021-01-12 12:30:00-05:00,213.92999267578125,215.3800048828125,213.75,215.08999633789062,215.08999633789062,1725330
2021-01-12 13:30:00-05:00,215.0625,215.63999938964844,214.82000732421875,215.25999450683594,215.25999450683594,1961897
2021-01-12 14:30:00-05:00,215.27000427246094,215.6699981689453,214.75,214.9949951171875,214.9949951171875,2251755
2021-01-12 15:30:00-05:00,214.97999572753906,215.39999389648438,214.75999450683594,214.92999267578125,214.92999267578125,2127987
2021-01-13 09:30:00-05:00,214.02000427246094,215.5800018310547,213.92660522460938,214.94500732421875,214.94500732421875,4492810
2021-01-13 10:30:00-05:00,214.9499969482422,215.97999572753906,214.86000061035156,215.58999633789062,215.58999633789062,2912006
2021-01-13 11:30:00-05:00,215.5800018310547,216.17999267578125,215.1649932861328,215.50999450683594,215.50999450683594,1782704
2021-01-13 12:30:00-05:00,215.52099609375,216.13999938964844,215.08999633789062,216.00010681152344,216.00010681152344,1703337
2021-01-13 13:30:00-05:00,216.02000427246094,216.60000610351562,215.72999572753906,216.47000122070312,216.47000122070312,1953212
2021-01-13 14:30:00-05:00,216.47999572753906,216.61000061035156,216.16000366210938,216.2899932861328,216.2899932861328,1412020
2021-01-13 15:30:00-05:00,216.27999877929688,216.75999450683594,216.24000549316406,216.4199981689453,216.4199981689453,2000550
2021-01-14 09:30:00-05:00,215.91000366210938,217.41000366210938,215.55999755859375,215.93719482421875,215.93719482421875,4635980
2021-01-14 10:30:00-05:00,215.9499969482422,216.4149932861328,214.82000732421875,215.0500030517578,215.0500030517578,3242288
2021-01-14 11:30:00-05:00,215.0399932861328,215.22999572753906,214.2100067138672,214.51600646972656,214.51600646972656,2353168
2021-01-14 12:30:00-05:00,214.50999450683594,214.80999755859375,213.94000244140625,214.41000366210938,214.41000366210938,2437522
2021-01-14 13:30:00-05:00,214.3800048828125,214.38999938964844,213.83999633789062,213.89999389648438,213.89999389648438,2154791
2021-01-14 14:30:00-05:00,213.91000366210938,214.17990112304688,213.50999450683594,213.97000122070312,213.97000122070312,3286238
2021-01-14 15:30:00-05:00,213.97000122070312,214.24000549316406,212.74000549316406,213.02000427246094,213.02000427246094,4392785
2021-01-15 09:30:00-05:00,213.52000427246094,214.50999450683594,212.02999877929688,212.3800048828125,212.3800048828125,8655569
2021-01-15 10:30:00-05:00,212.3800048828125,214.0290069580078,212.16000366210938,213.85000610351562,213.85000610351562,3351109
2021-01-15 11:30:00-05:00,213.85000610351562,214.22000122070312,213.08999633789062,213.10000610351562,213.10000610351562,3053188
2021-01-15 12:30:00-05:00,213.08999633789062,214.02000427246094,212.94000244140625,213.72059631347656,213.72059631347656,2063564
2021-01-15 13:30:00-05:00,213.72979736328125,213.94000244140625,213.4499969482422,213.75999450683594,213.75999450683594,2749773
2021-01-15 14:30:00-05:00,213.77000427246094,214.2100067138672,213.11900329589844,213.53500366210938,213.53500366210938,2091451
2021-01-15 15:30:00-05:00,213.52999877929688,214.0,212.57000732421875,212.5800018310547,212.5800018310547,2919082
2021-01-19 09:30:00-05:00,213.75,214.9199981689453,213.05279541015625,213.61500549316406,213.61500549316406,5419342
2021-01-19 10:30:00-05:00,213.61500549316406,214.0,212.6300048828125,213.11000061035156,213.11000061035156,2698474
2021-01-19 11:30:00-05:00,213.13999938964844,214.89999389648438,212.89999389648438,214.60000610351562,214.60000610351562,2930063
2021-01-19 12:30:00-05:00,214.61790466308594,215.5,214.60499572753906,215.32659912109375,215.32659912109375,2216656
2021-01-19 13:30:00-05:00,215.3000946044922,216.2664031982422,215.25999450683594,216.13499450683594,216.13499450683594,2334607
2021-01-19 14:30:00-05:00,216.13999938964844,216.97999572753906,215.85000610351562,216.75999450683594,216.75999450683594,3221036
2021-01-19 15:30:00-05:00,216.75999450683594,216.89999389648438,216.1199951171875,216.44000244140625,216.44000244140625,2397797
2021-01-20 09:30:00-05:00,217.6999969482422,223.19000244140625,217.29080200195312,222.5800018310547,222.5800018310547,9941517
2021-01-20 10:30:00-05:00,222.55999755859375,225.19189453125,222.55999755859375,224.5399932861328,224.5399932861328,6925880
2021-01-20 11:30:00-05:00,224.52999877929688,224.57000732421875,223.72999572753906,224.32000732421875,224.32000732421875,3331759
2021-01-20 12:30:00-05:00,224.3000030517578,225.1300048828125,224.1739044189453,224.9300994873047,224.9300994873047,2684985
2021-01-20 13:30:00-05:00,224.93499755859375,225.16000366210938,224.13999938964844,224.27999877929688,224.27999877929688,1987799
2021-01-20 14:30:00-05:00,224.27000427246094,225.5500030517578,224.25,225.47000122070312,225.47000122070312,3130689
2021-01-20 15:30:00-05:00,225.46499633789062,225.7899932861328,224.17999267578125,224.17999267578125,224.17999267578125,4513406
2021-01-21 09:30:00-05:00,225.4499969482422,225.4499969482422,222.4199981689453,224.0,224.0,8048293
2021-01-21 10:30:00-05:00,224.00999450683594,225.02000427246094,223.9499969482422,224.89999389648438,224.89999389648438,3433430
2021-01-21 11:30:00-05:00,224.89999389648438,225.5399932861328,224.50999450683594,224.9499969482422,224.9499969482422,2471251
2021-01-21 12:30:00-05:00,224.94000244140625,226.3000030517578,224.9199981689453,226.0,226.0,2390901
2021-01-21 13:30:00-05:00,226.00999450683594,226.16000366210938,225.17999267578125,225.74000549316406,225.74000549316406,2091167
2021-01-21 14:30:00-05:00,225.73500061035156,226.0800018310547,225.69000244140625,226.0189971923828,226.0189971923828,2739141
2021-01-21 15:30:00-05:00,226.00999450683594,226.1999969482422,224.6300048828125,224.89999389648438,224.89999389648438,3243678
2021-01-22 09:30:00-05:00,227.0800018310547,230.07000732421875,226.6699981689453,229.14999389648438,229.14999389648438,8949986
2021-01-22 10:30:00-05:00,229.16000366210938,229.9499969482422,228.50010681152344,228.50999450683594,228.50999450683594,3956643
2021-01-22 11:30:00-05:00,228.52000427246094,228.5399932861328,227.5800018310547,228.27999877929688,228.27999877929688,3136680
2021-01-22 12:30:00-05:00,228.2899932861328,228.30999755859375,227.1699981689453,227.4600067138672,227.4600067138672,2203685
2021-01-22 13:30:00-05:00,227.47000122070312,227.63999938964844,227.10000610351562,227.5,227.5,1717230
2021-01-22 14:30:00-05:00,227.50570678710938,227.55999755859375,226.53250122070312,226.68499755859375,226.68499755859375,3027513
2021-01-22 15:30:00-05:00,226.69000244140625,227.1999969482422,225.8000030517578,225.83999633789062,225.83999633789062,2771504
2021-01-25 09:30:00-05:00,229.1199951171875,229.72999572753906,226.91000366210938,228.57000732421875,228.57000732421875,7892374
2021-01-25 10:30:00-05:00,228.5601043701172,229.1699981689453,224.22000122070312,225.67999267578125,225.67999267578125,5779361
2021-01-25 11:30:00-05:00,225.75,227.47000122070312,225.27999877929688,225.94000244140625,225.94000244140625,2895431
2021-01-25 12:30:00-05:00,225.9499969482422,228.41000366210938,225.60000610351562,228.3000030517578,228.3000030517578,3077200
2021-01-25 13:30:00-05:00,228.2899932861328,229.08999633789062,227.9199981689453,228.8699951171875,228.8699951171875,2759425
2021-01-25 14:30:00-05:00,228.86000061035156,229.19000244140625,227.41000366210938,227.5500030517578,227.5500030517578,3160864
2021-01-25 15:30:00-05:00,227.52999877929688,229.77999877929688,227.27000427246094,229.52000427246094,229.52000427246094,3428274
2021-01-26 09:30:00-05:00,231.83999633789062,233.36000061035156,230.13999938964844,233.0800018310547,233.0800018310547,10056316
2021-01-26 10:30:00-05:00,233.09109497070312,234.1699981689453,231.4499969482422,231.56790161132812,231.56790161132812,6507301
2021-01-26 11:30:00-05:00,231.55999755859375,232.97999572753906,231.22999572753906,232.60000610351562,232.60000610351562,3873131
2021-01-26 12:30:00-05:00,232.61000061035156,232.9499969482422,231.71499633789062,232.931396484375,232.931396484375,2688108
2021-01-26 13:30:00-05:00,232.92999267578125,233.69000244140625,232.52999877929688,232.93499755859375,232.93499755859375,3985059
2021-01-26 14:30:00-05:00,232.94000244140625,233.9499969482422,232.8800048828125,233.63499450683594,233.63499450683594,4022385
2021-01-26 15:30:00-05:00,233.64999389648438,233.64999389648438,231.77000427246094,232.5850067138672,232.5850067138672,5569280
2021-01-27 09:30:00-05:00,238.0,240.17999267578125,230.74000549316406,239.08999633789062,239.08999633789062,23949180
2021-01-27 10:30:00-05:00,239.05999755859375,240.44000244140625,236.11000061035156,236.11000061035156,236.11000061035156,9150226
2021-01-27 11:30:00-05:00,236.1300048828125,237.1999969482422,234.3000030517578,236.8905029296875,236.8905029296875,6590452
2021-01-27 12:30:00-05:00,236.91000366210938,237.88999938964844,235.0220947265625,235.97999572753906,235.97999572753906,4062382
2021-01-27 13:30:00-05:00,235.97000122070312,236.2198944091797,233.88999938964844,234.11000061035156,234.11000061035156,4692001
2021-01-27 14:30:00-05:00,234.11000061035156,234.13999938964844,230.74000549316406,231.27999877929688,231.27999877929688,8908229
